-0.052500 , -0.050000
-0.050000 , -0.047500
-0.047500 , -0.045000
-0.045000 , -0.042500
-0.042500 , -0.040000
-0.040000 , -0.037500
-0.037500 , -0.035000
-0.035000 , -0.032500
-0.032500 , -0.030000
-0.030000 , -0.027500
-0.027500 , -0.025000
-0.025000 , -0.022500
-0.022500 , -0.020000
-0.020000 , -0.017500
-0.017500 , -0.015000
-0.015000 , -0.012500
-0.012500 , -0.010000
-0.010000 , -0.007500
-0.007500 , -0.005000
-0.005000 , -0.002500
-0.002500 , -0.000000
-0.000000 , 0.002500
0.005000 , 0.007500
0.007500 , 0.010000
0.010000 , 0.012500
0.012500 , 0.015000
0.015000 , 0.017500
0.017500 , 0.020000
0.020000 , 0.022500
0.022500 , 0.025000
0.025000 , 0.027500
0.027500 , 0.030000
0.030000 , 0.032500
0.032500 , 0.035000
0.035000 , 0.037500
0.037500 , 0.040000
0.040000 , 0.042500
0.042500 , 0.045000
0.045000 , 0.047500
0.047500 , 0.050000
0.050000 , 0.052500
0.052500 , 0.055000
0.055000 , 0.057500
0.057500 , 0.060000
0.060000 , 0.062500
0.062500 , 0.065000
0.065000 , 0.067500
0.067500 , 0.070000
0.070000 , 0.072500
0.072500 , 0.075000
0.075000 , 0.077500
0.077500 , 0.080000
0.080000 , 0.082500
0.082500 , 0.085000
0.085000 , 0.087500
0.087500 , 0.090000
0.090000 , 0.092500
0.092500 , 0.095000
0.095000 , 0.097500
0.097500 , 0.100000
0.100000 , 0.102500
0.102500 , 0.105000
0.105000 , 0.107500
0.107500 , 0.110000
0.110000 , 0.112500
0.112500 , 0.115000
0.115000 , 0.117500
0.117500 , 0.120000
0.120000 , 0.122500
0.122500 , 0.125000
0.125000 , 0.127500
0.127500 , 0.130000
0.130000 , 0.132500
0.132500 , 0.135000
0.135000 , 0.137500
0.137500 , 0.140000
0.140000 , 0.142500
0.142500 , 0.145000
0.145000 , 0.147500
0.147500 , 0.150000
0.150000 , 0.152500
0.152500 , 0.155000
0.155000 , 0.157500
0.157500 , 0.160000
0.160000 , 0.162500
0.162500 , 0.165000
0.165000 , 0.167500
0.167500 , 0.170000
0.170000 , 0.172500
0.172500 , 0.175000
0.175000 , 0.177500
0.177500 , 0.180000
0.180000 , 0.182500
0.182500 , 0.185000
0.185000 , 0.187500
0.187500 , 0.190000
0.190000 , 0.192500
0.192500 , 0.195000
0.195000 , 0.197500
0.197500 , 0.200000
0.200000 , 0.202500
0.202500 , 0.205000
0.205000 , 0.207500
0.207500 , 0.210000
0.210000 , 0.212500
0.212500 , 0.215000
0.215000 , 0.217500
0.217500 , 0.220000
0.220000 , 0.222500
0.222500 , 0.225000
0.225000 , 0.227500
0.227500 , 0.230000
0.230000 , 0.232500
0.232500 , 0.235000
0.235000 , 0.237500
0.237500 , 0.240000
0.240000 , 0.242500
0.242500 , 0.245000
0.245000 , 0.247500
0.247500 , 0.250000
0.250000 , 0.252500
0.252500 , 0.255000
0.255000 , 0.257500
0.257500 , 0.260000
0.260000 , 0.262500
0.262500 , 0.265000
0.265000 , 0.267500
0.267500 , 0.270000
0.270000 , 0.272500
0.272500 , 0.275000
0.275000 , 0.277500
0.277500 , 0.280000
0.280000 , 0.282500
0.282500 , 0.285000
0.285000 , 0.287500
0.287500 , 0.290000
0.290000 , 0.292500
0.292500 , 0.295000
0.295000 , 0.297500
0.297500 , 0.300000
0.300000 , 0.302500
0.302500 , 0.305000
0.305000 , 0.307500
0.307500 , 0.310000
0.310000 , 0.312500
0.312500 , 0.315000
0.315000 , 0.317500
0.317500 , 0.320000
0.320000 , 0.322500
0.322500 , 0.325000
0.325000 , 0.327500
0.327500 , 0.330000
0.330000 , 0.332500
0.332500 , 0.335000
0.335000 , 0.337500
0.337500 , 0.340000
0.340000 , 0.342500
0.342500 , 0.345000
0.345000 , 0.347500
